ID,ANTIG_UEDÄD,STATUS,MONTO,MEDIO_PAGO,PAQUETE,ID_OFERTA,MAPEO_PR,PROBABILIDAD
V08FAZ00LO,60 Y MAS,ACTIVO,198454.58,BITCOIN,VIKING ARMOUR,JSF89A,2,0.4518
FA0LL80L0,00 A 06,ACTIVO,202768.81,0,SOIL,Y79G54,N,0.3852
80LOLL8L,60 Y MAS,ACTIVO,86284.6,0,SOIL,90LD2,2,0.5814
9LO8800FA,60 Y MAS,ACTIVO,323567.25,0,VIKING ARMOUR,B92375,4,0.1395
ZZ48008Z,60 Y MAS,ACTIVO,97070.175,GOLD,DRAGONS,90LD2,2,0.3195
8LLV009,60 Y MAS,ACTIVO,122955.555,TYP2,SOIL,90LD2,2,0.679
LO0Z80LOFAL,60 Y MAS,ACTIVO,263599.453,0,NAVAL,90LD2,4,0.3432
Z0VZ80Z9,60 Y MAS,ACTIVO,301996.1,0,NAVAL,B92375,3,0.4721
L90FAZMFALO,07 A 11,ACTIVO,534964.52,BITCOIN,VIKING ARMOUR,Y79G54,N,0.7884
V49FA90Z,60 Y MAS,ACTIVO,273953.605,BITCOIN,VIKING ARMOUR,B92375,2,0.2514
4L4L4,60 Y MAS,ACTIVO,,#N/D,SPURS,Y79G54,#N/D,0.4588
L904VL0L,00 A 06,ACTIVO,150998.05,GOLD,SPURS,JSF89A,N,0.4076
L8VLOFAFA0L,07 A 11,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.7058
LZZLFALFA0,24 A 47,ACTIVO,440051.46,0,VIKING ARMOUR,Y79G54,4,0.4996
LZZ00FA4L,24 A 47,ACTIVO,189826.12,BITCOIN,SPURS,Y79G54,4,0.5797
LLL8ZL9V,48 A 60,ACTIVO,159626.51,BITCOIN,SOIL,Y79G54,2,0.8277
800ZV00,60 Y MAS,ACTIVO,392594.93,GOLD,VIKING ARMOUR,Y79G54,4,0.1475
L88ZFA988,07 A 11,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.5527
L8Z0900L,07 A 11,ACTIVO,150998.05,#N/D,SOIL,Y79G54,2,0.6714
LO00FA9FAVZ,60 Y MAS,ACTIVO,176883.43,GOLD,DRAGONS,B92375,2,0.1776
Z009L00Z,60 Y MAS,ACTIVO,153155.165,0,DRAGONS,90LD2,2,0.9787
LV4ZV0Z0,12 A 23,ACTIVO,323567.25,GOLD,VIKING ARMOUR,B92375,4,0.7751
LZ8ZLVZ9,24 A 47,ACTIVO,286896.295,0,SPURS,Y79G54,0,0.5717
LO000FAVLOFA,60 Y MAS,ACTIVO,314938.79,GOLD,VIKING ARMOUR,Y79G54,4,0.7453
LLOVFA0VZFA,12 A 23,ACTIVO,187669.005,0,DRAGONS,Y79G54,2,0.9638
L4LO4FA8FAZ,24 A 47,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,3,0.208
LLO49V44LO,24 A 47,ACTIVO,159626.51,BITCOIN,SOIL,Y79G54,2,0.5114
L0FA00LV8,48 A 60,ACTIVO,314938.79,BITCOIN,VIKING ARMOUR,Y79G54,4,0.6179
L9LO040FAZ,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.9889
LO0L04Z8V,60 Y MAS,ACTIVO,232968.42,0,DRAGONS,Y79G54,1,0.7966
ZZL4VZM0,60 Y MAS,ACTIVO,286896.295,GOLD,VIKING ARMOUR,B92375,4,0.4277
Z0ZLO0FAZL,60 Y MAS,ACTIVO,153155.165,GOLD,DRAGONS,90LD2,2,0.7798
LFALO0VZ94,24 A 47,ACTIVO,189826.12,ETHER,SPURS,Y79G54,4,0.1614
LOVLO00,60 Y MAS,ACTIVO,241596.88,BITCOIN,SPURS,Y79G54,6,0.0391
L9LOFAVLO09,00 A 06,ACTIVO,157469.395,#N/D,SPURS,Y79G54,N,0.429
LFA900904,24 A 47,ACTIVO,159626.51,BITCOIN,SOIL,Y79G54,2,0.0275
FA00FA0LZ0,00 A 06,activo,,#N/D,SOIL,Y79G54,#N/D,0.6615
LVV0V08Z,12 A 23,ACTIVO,241596.88,ETHER,SPURS,Y79G54,4,0.657
L9V4L940,00 A 06,ACTIVO,345138.4,GOLD,SPURS,Y79G54,N,0.8142
LLOZZL90FA,24 A 47,ACTIVO,189826.12,ETHER,SPURS,Y79G54,2,0.1427
V0FA80ZFALO,60 Y MAS,ACTIVO,243753.995,0,VIKING ARMOUR,Y79G54,4,0.3178
L898ZVFA4,07 A 11,ACTIVO,380515.086,#N/D,VIKING ARMOUR,Y79G54,N,0.7229
LLOV0880V,12 A 23,ACTIVO,189826.12,ETHER,VIKING ARMOUR,Y79G54,1,0.7573
V0ZLZLZ4,60 Y MAS,ACTIVO,286896.295,0,VIKING ARMOUR,B92375,4,0.8668
80004FA0L,60 Y MAS,ACTIVO,457308.38,0,VIKING ARMOUR,B92375,6,0.7478
900ZZMLLO,60 Y MAS,ACTIVO,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.6572
LVLFA8FAFA0,12 A 23,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,2,0.2241
VFALO0049,60 Y MAS,ACTIVO,664391.42,BITCOIN,VIKING ARMOUR,Y79G54,6,0.6273
V08ZZL9Z,24 A 47,ACTIVO,250225.34,GOLD,VIKING ARMOUR,JSF89A,4,0.7677
V08L90L9,60 Y MAS,ACTIVO,156175.126,GOLD,VIKING ARMOUR,90LD2,2,0.8913
LO0LVV000,60 Y MAS,ACTIVO,512961.947,BITCOIN,VIKING ARMOUR,Y79G54,4,0.6899
L000FALO80,48 A 60,ACTIVO,237282.65,0,VIKING ARMOUR,B92375,2,0.0221
900V09VL,60 Y MAS,ACTIVO,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.4255
LO0V0L40LO,60 Y MAS,ACTIVO,97070.175,0,DRAGONS,90LD2,2,0.6307
FA0ZFA8VVV,00 A 06,ACTIVO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.281
L0FALOV0LFA,48 A 60,ACTIVO,198454.58,BITCOIN,SPURS,Y79G54,3,0.1107
V0LLO89LO0,12 A 23,ACTIVO,125112.67,0,DRAGONS,90LD2,2,0.8097
LZ4Z0ZZLO,24 A 47,ACTIVO,314938.79,0,VIKING ARMOUR,B92375,4,0.4875
8000LFA09,60 Y MAS,ACTIVO,276110.72,0,DRAGONS,Y79G54,2,0.1056
LFAFA8LFAV8,24 A 47,ACTIVO,295524.755,BITCOIN,NAVAL,B92375,4,0.4883
LL80ZMV9,24 A 47,activo,,#N/D,SPURS,Y79G54,#N/D,0.2855
L88VLOZ0L,07 A 11,ACTIVO,,#N/D,DRAGONS,B92375,#N/D,0.9146
FA000FA0LOL,00 A 06,ACTIVO,189826.12,#N/D,SPURS,Y79G54,N,0.9802
LO0LOV9LOL4,60 Y MAS,ACTIVO,254539.57,BITCOIN,SPURS,Y79G54,4,0.1291
LVFA98LO40,12 A 23,ACTIVO,94913.06,0,DRAGONS,JSF89A,1,0.721
L00FA9048,48 A 60,ACTIVO,460328.341,BITCOIN,VIKING ARMOUR,Y79G54,4,0.0224
9008LOVZZ,12 A 23,activo,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.8373
L4LZ4988,24 A 47,ACTIVO,418480.31,GOLD,VIKING ARMOUR,Y79G54,4,0.2447
8VL98V4,60 Y MAS,ACTIVO,427108.77,ETHER,VIKING ARMOUR,Y79G54,4,0.1431
L0LZ0VVV,60 Y MAS,ACTIVO,278267.835,ETHER,VIKING ARMOUR,B92375,4,0.313
LZ48LO898,24 A 47,ACTIVO,159626.51,0,SOIL,Y79G54,1,0.3759
L9LZV090,07 A 11,ACTIVO,185511.89,GOLD,SPURS,JSF89A,N,0.2937
L0LL9LO,60 Y MAS,ACTIVO,195003.196,BITCOIN,DRAGONS,90LD2,2,0.9247
VL80Z80,60 Y MAS,ACTIVO,821429.392,BITCOIN,VIKING ARMOUR,Y79G54,6,0.8173
LZ0840Z0,24 A 47,ACTIVO,241596.88,0,VIKING ARMOUR,B92375,4,0.1633
Z000VFALOFA,60 Y MAS,ACTIVO,155312.28,0,SPURS,90LD2,3,0.0075
FA088LO8FA9,00 A 06,ACTIVO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.6524
L400048LO,24 A 47,ACTIVO,189826.12,0,VIKING ARMOUR,B92375,3,0.6208
L4L4L40V,24 A 47,ACTIVO,551790.017,0,VIKING ARMOUR,Y79G54,4,0.129
L8448FA44,07 A 11,ACTIVO,194140.35,ETHER,SOIL,Y79G54,1,0.9989
L0VLL09FA,48 A 60,ACTIVO,314938.79,GOLD,VIKING ARMOUR,Y79G54,4,0.1226
LFALO4LO4V4,24 A 47,ACTIVO,347295.515,0,VIKING ARMOUR,B92375,4,0.2896
L4LO0LFA9V,24 A 47,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,2,0.6068
LZFA9LOL08,24 A 47,ACTIVO,301996.1,0,NAVAL,B92375,3,0.185
LLOFA008FAL,12 A 23,ACTIVO,437462.922,0,VIKING ARMOUR,Y79G54,4,0.9748
LZMLOFAL8Z,12 A 23,ACTIVO,250225.34,BITCOIN,VIKING ARMOUR,B92375,2,0.7688
FA0080Z8V,00 A 06,ACTIVO,159626.51,#N/D,SOIL,Y79G54,N,0.1304
Z0LFA8Z80,60 Y MAS,ACTIVO,332195.71,0,NAVAL,B92375,3,0.1045
V08FAV8Z4,60 Y MAS,ACTIVO,161783.625,GOLD,VIKING ARMOUR,JSF89A,2,0.414
FA04LO94L9,00 A 06,activo,,#N/D,SOIL,Y79G54,#N/D,0.216
L9094LO0LO,07 A 11,ACTIVO,237282.65,0,VIKING ARMOUR,B92375,N,0.3984
FA00V4LZL,00 A 06,ACTIVO,232968.42,#N/D,SPURS,Y79G54,N,0.0997
9000FAVFAZ,24 A 47,ACTIVO,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.3618
900LOL9V,60 Y MAS,ACTIVO,250225.34,GOLD,VIKING ARMOUR,B92375,2,0.8961
L8909094,07 A 11,ACTIVO,,0,VIKING ARMOUR,B92375,N,0.0491
Z00FA84VFA,60 Y MAS,ACTIVO,125112.67,GOLD,DRAGONS,90LD2,2,0.7854
LV0ZV9V9,12 A 23,ACTIVO,140212.475,BITCOIN,DRAGONS,B92375,1,0.6884
Z00LZVLZ,60 Y MAS,ACTIVO,495705.027,ETHER,VIKING ARMOUR,Y79G54,6,0.6864
L8FA8FA4VL,07 A 11,ACTIVO,250225.34,GOLD,VIKING ARMOUR,B92375,1,0.0045
9LOFALVFA4,60 Y MAS,ACTIVO,470251.07,BITCOIN,VIKING ARMOUR,Y79G54,4,0.6074
FA0FA8VL0,60 Y MAS,ACTIVO,220025.73,BITCOIN,DRAGONS,Y79G54,2,0.9151
LLO00LV9L,24 A 47,ACTIVO,181197.66,0,DRAGONS,Y79G54,2,0.9613
V08L8LLO9,60 Y MAS,ACTIVO,125112.67,BITCOIN,VIKING ARMOUR,JSF89A,2,0.6717
L90LO0FA98,07 A 11,ACTIVO,500450.68,#N/D,VIKING ARMOUR,Y79G54,N,0.512
LLFALOZ90L,24 A 47,ACTIVO,442208.575,BITCOIN,VIKING ARMOUR,Y79G54,4,0.7575
L0L0L4LV,48 A 60,ACTIVO,362395.32,GOLD,VIKING ARMOUR,Y79G54,4,0.2611
L04ZMFA00,48 A 60,ACTIVO,207083.04,ETHER,SPURS,Y79G54,2,0.7995
LZFAZ90LZ,24 A 47,ACTIVO,241596.88,USD,SPURS,Y79G54,3,0.1989
9VVLO4V9,60 Y MAS,ACTIVO,189826.12,ETHER,SPURS,Y79G54,2,0.9654
ZZZ8L080,60 Y MAS,ACTIVO,103541.52,ETHER,DRAGONS,B92375,2,0.2577
V00FA4FALO4,60 Y MAS,ACTIVO,204063.079,0,NAVAL,90LD2,2,0.9024
LFAZZ8VLL,24 A 47,ACTIVO,159626.51,0,SOIL,Y79G54,1,0.0925
L90LV0Z0,07 A 11,ACTIVO,207083.04,GOLD,VIKING ARMOUR,B92375,N,0.5732
LVLO0V4FALO,12 A 23,ACTIVO,196297.465,0,SOIL,Y79G54,1,0.0562
LV8V80VFA,12 A 23,ACTIVO,129426.9,GOLD,DRAGONS,JSF89A,2,0.154
ZZV08004,60 Y MAS,ACTIVO,390006.392,BITCOIN,VIKING ARMOUR,Y79G54,4,0.3423
4FA4LFA,60 Y MAS,ACTIVO,189826.12,0,SPURS,Y79G54,4,0.7115
L40FA9090,24 A 47,ACTIVO,228654.19,BITCOIN,NAVAL,B92375,2,0.9197
Z0FA0040V,60 Y MAS,ACTIVO,317095.905,0,VIKING ARMOUR,Y79G54,4,0.0037
LV8FA4400,12 A 23,ACTIVO,235125.535,0,SPURS,Y79G54,0,0.698
LFA0LO4LO8L,24 A 47,ACTIVO,261010.915,ETHER,VIKING ARMOUR,B92375,4,0.0246
8804404,60 Y MAS,ACTIVO,204063.079,GOLD,DRAGONS,90LD2,2,0.9658
LO00LOFAL04,60 Y MAS,ACTIVO,133741.13,GOLD,DRAGONS,90LD2,2,0.8166
L0LO0049Z,48 A 60,ACTIVO,396909.16,BITCOIN,VIKING ARMOUR,Y79G54,4,0.7529
VL0VL0V,60 Y MAS,ACTIVO,418480.31,BITCOIN,DRAGONS,90LD2,2,0.5138
LO00VL0FA0,60 Y MAS,ACTIVO,188963.274,0,DRAGONS,90LD2,4,0.746
L9ZMLO04FA,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.5823
LLZL00L4,48 A 60,ACTIVO,207083.04,BITCOIN,SPURS,Y79G54,2,0.5898
L8FAZ800V,12 A 23,ACTIVO,181197.66,#N/D,SPURS,Y79G54,2,0.6422
FA0V00090,00 A 06,activo,,#N/D,SOIL,Y79G54,#N/D,0.5074
ZZ4FA4ZLOFA,24 A 47,ACTIVO,128995.477,GOLD,DRAGONS,90LD2,2,0.0466
L0V908LOFA,48 A 60,ACTIVO,189826.12,ETHER,SPURS,Y79G54,4,0.801
LLOZZV8Z4,12 A 23,ACTIVO,286896.295,BITCOIN,VIKING ARMOUR,B92375,4,0.1925
LVFA900Z9,12 A 23,ACTIVO,207083.04,GOLD,DRAGONS,Y79G54,1,0.9575
V09FA0V94,60 Y MAS,ACTIVO,103541.52,BITCOIN,DRAGONS,B92375,2,0.3082
ZZVV0LFAV,60 Y MAS,ACTIVO,327450.057,USD,NAVAL,90LD2,4,0.086
FA0ZZFA0ZFA,00 A 06,ACTIVO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.3723
L9V9ZM40,00 A 06,ACTIVO,292936.217,#N/D,VIKING ARMOUR,JSF89A,N,0.7301
L80LOV4L0,12 A 23,ACTIVO,172569.2,BITCOIN,SPURS,Y79G54,1,0.3418
L440LVFA0,24 A 47,ACTIVO,196297.465,0,SOIL,Y79G54,1,0.7258
ZZ4840FAV,60 Y MAS,ACTIVO,95344.483,GOLD,DRAGONS,90LD2,2,0.7446
Z00FALOLFAZ,60 Y MAS,ACTIVO,286896.295,GOLD,VIKING ARMOUR,B92375,4,0.6716
L8LOL9LOZ8,07 A 11,ACTIVO,194140.35,#N/D,VIKING ARMOUR,B92375,2,0.7955
LZL40L,24 A 47,ACTIVO,241596.88,GOLD,VIKING ARMOUR,B92375,4,0.0894
L88909LO0,07 A 11,ACTIVO,180766.237,TYP2,SPURS,JSF89A,N,0.7931
LO0LO0VZ08,60 Y MAS,ACTIVO,216574.346,BITCOIN,VIKING ARMOUR,90LD2,3,0.1058
V0VLO0904,60 Y MAS,ACTIVO,286896.295,BITCOIN,VIKING ARMOUR,B92375,4,0.4344
Z09400V0,60 Y MAS,ACTIVO,569478.36,ETHER,VIKING ARMOUR,Y79G54,6,0.8688
LL40Z00LO,48 A 60,ACTIVO,377495.125,0,VIKING ARMOUR,Y79G54,4,0.1309
LFA0Z4ZFAZ,24 A 47,ACTIVO,140212.475,0,DRAGONS,B92375,2,0.5004
80LZMFAFAFA,60 Y MAS,ACTIVO,430560.154,BITCOIN,SPURS,90LD2,6,0.1395
LZ08Z04L,24 A 47,ACTIVO,362395.32,BITCOIN,VIKING ARMOUR,Y79G54,6,0.8357
80LFALO000,24 A 47,ACTIVO,95344.483,GOLD,DRAGONS,90LD2,2,0.1696
LO0FAFAZ4LO9,60 Y MAS,ACTIVO,297681.87,GOLD,VIKING ARMOUR,Y79G54,4,0.9992
L8484804,07 A 11,ACTIVO,332195.71,#N/D,VIKING ARMOUR,Y79G54,2,0.6191
L9LFALOZ9FA,07 A 11,ACTIVO,224339.96,0,VIKING ARMOUR,JSF89A,N,0.7225
V90LFAZ0,60 Y MAS,ACTIVO,320115.866,0,NAVAL,90LD2,4,0.8644
FA084L4Z9,00 A 06,ACTIVO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.8946
LO0LO4L49Z,60 Y MAS,ACTIVO,301996.1,BITCOIN,NAVAL,B92375,3,0.8228
800LZ0Z9,60 Y MAS,ACTIVO,208808.732,BITCOIN,SPURS,90LD2,4,0.4689
ZZFALO000V,60 Y MAS,ACTIVO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.7484
V0009ZZLO,60 Y MAS,ACTIVO,94913.06,GOLD,DRAGONS,JSF89A,2,0.8262
LLZML084,24 A 47,ACTIVO,396909.16,BITCOIN,VIKING ARMOUR,Y79G54,4,0.5372
L89LO8FAFA4,07 A 11,ACTIVO,187669.005,GOLD,SPURS,JSF89A,N,0.9152
LZZL9V9FA,24 A 47,ACTIVO,189826.12,0,SOIL,Y79G54,3,0.4207
V49FA0,60 Y MAS,ACTIVO,371023.78,GOLD,VIKING ARMOUR,Y79G54,4,0.8615
V0Z9LLO8LO,60 Y MAS,ACTIVO,170412.085,GOLD,DRAGONS,B92375,2,0.5924
L9LOLLOL8FA,00 A 06,ACTIVO,209240.155,TYP2,SPURS,JSF89A,N,0.7912
L88L0LO0LO,07 A 11,ACTIVO,120798.44,#N/D,SPURS,Y79G54,N,0.3782
800090ZL,60 Y MAS,ACTIVO,135035.399,0,SOIL,90LD2,2,0.6997
LVVLOFAFALOL,12 A 23,ACTIVO,150998.05,0,SOIL,Y79G54,2,0.8586
L9VFA9LFA8,00 A 06,ACTIVO,187669.005,#N/D,SOIL,Y79G54,N,0.5697
FA0L08FAVL,00 A 06,activo,159626.51,0,SOIL,Y79G54,N,0.6623
L9FA0ZZM0,07 A 11,ACTIVO,250225.34,#N/D,VIKING ARMOUR,B92375,N,0.3422
LLOV48848,12 A 23,ACTIVO,226497.075,0,SPURS,Y79G54,1,0.0492
Z0FAL0L8V,60 Y MAS,ACTIVO,250225.34,BITCOIN,VIKING ARMOUR,B92375,2,0.7631
LO0LOZLZLOV,60 Y MAS,ACTIVO,169117.816,0,NAVAL,90LD2,2,0.8417
ZLOFA44VV0,60 Y MAS,ACTIVO,101815.828,GOLD,SOIL,90LD2,2,0.4968
L40FAZ0FAL,24 A 47,ACTIVO,265325.145,0,NAVAL,B92375,4,0.4177
LV8FAZZV0,12 A 23,ACTIVO,237282.65,0,VIKING ARMOUR,B92375,1,0.6145
L49Z9LO0V,24 A 47,ACTIVO,207083.04,GOLD,SPURS,Y79G54,4,0.4432
LO040ZZV0,24 A 47,ACTIVO,314938.79,BITCOIN,VIKING ARMOUR,Y79G54,4,0.7352
V90LO8VV,60 Y MAS,ACTIVO,491822.22,0,VIKING ARMOUR,Y79G54,4,0.884
FA00ZM0VZ,00 A 06,ACTIVO,159626.51,0,SOIL,Y79G54,N,0.3357
L980Z8LO4,00 A 06,ACTIVO,267482.26,GOLD,SPURS,Y79G54,N,0.7281
LFAL89Z94,24 A 47,ACTIVO,159626.51,TYP2,SOIL,Y79G54,2,0.3139
V090LOFA00,60 Y MAS,ACTIVO,323567.25,GOLD,VIKING ARMOUR,B92375,4,0.285
Z0089ZZ8,60 Y MAS,ACTIVO,250225.34,GOLD,VIKING ARMOUR,B92375,4,0.8479
LFALLO0LZLO,24 A 47,ACTIVO,155312.28,GOLD,SOIL,B92375,2,0.5438
L0ZFA00VFA,48 A 60,ACTIVO,159626.51,GOLD,SOIL,Y79G54,2,0.0021
LFA8980FA0,24 A 47,ACTIVO,241596.88,BITCOIN,SPURS,Y79G54,6,0.1686
LVZ0FA8VLO,12 A 23,ACTIVO,323567.25,0,VIKING ARMOUR,B92375,2,0.1226
LVFA4Z4FA8,12 A 23,activo,,#N/D,SOIL,Y79G54,#N/D,0.6427
L900FA0FAFA,07 A 11,ACTIVO,181197.66,#N/D,SPURS,Y79G54,N,0.4331
80LZFAZ8V,60 Y MAS,ACTIVO,471976.762,BITCOIN,VIKING ARMOUR,90LD2,6,0.5406
LV0LL040,12 A 23,ACTIVO,409851.85,BITCOIN,VIKING ARMOUR,Y79G54,4,0.6176
L9FAZLLLFA,00 A 06,ACTIVO,245479.687,BITCOIN,VIKING ARMOUR,JSF89A,N,0.351
L8LZ44Z8,12 A 23,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,2,0.2558
L9FA8Z8Z0,07 A 11,ACTIVO,237282.65,BITCOIN,VIKING ARMOUR,B92375,N,0.1175
90LFALOZV0,24 A 47,ACTIVO,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.4535
L449ZV4V,24 A 47,ACTIVO,280424.95,ETHER,VIKING ARMOUR,B92375,4,0.5931
L4LZ9898,24 A 47,ACTIVO,176883.43,BITCOIN,DRAGONS,B92375,2,0.6729
LLO4L8FA89,12 A 23,ACTIVO,207083.04,GOLD,SPURS,Y79G54,2,0.1685
Z0404049,60 Y MAS,ACTIVO,183786.198,BITCOIN,DRAGONS,90LD2,2,0.0181
Z0ZL0LO0V,60 Y MAS,ACTIVO,293367.64,TYP2,VIKING ARMOUR,B92375,4,0.0867
LL4FAV9FAV,48 A 60,ACTIVO,159626.51,GOLD,SOIL,Y79G54,2,0.4652
V0LFAZLO8L,60 Y MAS,ACTIVO,396909.16,BITCOIN,VIKING ARMOUR,Y79G54,4,0.1747
LVFALVLZLO,12 A 23,ACTIVO,448679.92,ETHER,VIKING ARMOUR,Y79G54,4,0.4779
FA0FA8L8L8,00 A 06,activo,189826.12,0,SPURS,Y79G54,N,0.8343
V9VLO09FA,60 Y MAS,ACTIVO,86284.6,GOLD,SOIL,90LD2,2,0.5699
8FA909LO0,60 Y MAS,ACTIVO,195434.619,BITCOIN,SPURS,Y79G54,4,0.7606
FA0LZ4FA0V,00 A 06,ACTIVO,172569.2,0,SPURS,JSF89A,N,0.8963
L44L0404,24 A 47,ACTIVO,250225.34,BITCOIN,VIKING ARMOUR,B92375,2,0.853
80LFALO80V,60 Y MAS,ACTIVO,285170.603,0,NAVAL,90LD2,4,0.9045
8000FALO,48 A 60,ACTIVO,122524.132,BITCOIN,SOIL,90LD2,2,0.6146
8404FA4L,60 Y MAS,ACTIVO,358081.09,TYP2,VIKING ARMOUR,Y79G54,4,0.3988
LV80LLO90,12 A 23,ACTIVO,224339.96,GOLD,VIKING ARMOUR,JSF89A,2,0.9587
L9LVZMLZ,00 A 06,ACTIVO,334352.825,#N/D,VIKING ARMOUR,Y79G54,N,0.8636
L0LOFA84,48 A 60,ACTIVO,191983.235,0,SOIL,B92375,1,0.1867
Z0804049,60 Y MAS,ACTIVO,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.8984
LZ00VLOLV,24 A 47,ACTIVO,418480.31,BITCOIN,VIKING ARMOUR,B92375,6,0.1566
LFAL00L00,24 A 47,ACTIVO,314938.79,BITCOIN,VIKING ARMOUR,Y79G54,4,0.251
L004FAFA9LO,48 A 60,ACTIVO,159626.51,ETHER,SOIL,Y79G54,2,0.3346
L88FALOFALFA,07 A 11,ACTIVO,196297.465,0,SOIL,Y79G54,N,0.0922
L9ZFAZ0L0,00 A 06,ACTIVO,340824.17,#N/D,VIKING ARMOUR,Y79G54,N,0.0443
LO0490LO0L,60 Y MAS,ACTIVO,141075.321,0,DRAGONS,90LD2,2,0.1856
FA0094LO40,00 A 06,ACTIVO,250225.34,#N/D,VIKING ARMOUR,B92375,N,0.0587
FA0LFA4V0L,00 A 06,activo,245479.687,0,VIKING ARMOUR,JSF89A,N,0.6076
L00LO8FA,60 Y MAS,ACTIVO,226497.075,0,SPURS,Y79G54,3,0.6521
LLO4LZL,00 A 06,ACTIVO,125112.67,#N/D,SPURS,Y79G54,N,0.5807
ZZV84L89,60 Y MAS,ACTIVO,332195.71,BITCOIN,NAVAL,B92375,4,0.4698
L8Z9VVZFA,07 A 11,ACTIVO,237282.65,GOLD,VIKING ARMOUR,B92375,1,0.8328
FA0FAV8LOFA4,00 A 06,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,N,0.8769
L00LO0VFA9,60 Y MAS,ACTIVO,243753.995,0,SPURS,Y79G54,4,0.686
8004V080,60 Y MAS,ACTIVO,135035.399,BITCOIN,SOIL,Y79G54,2,0.1992
FA9LO8VFAFA,60 Y MAS,ACTIVO,286896.295,0,DRAGONS,B92375,2,0.1736
L9008LZV,07 A 11,ACTIVO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.7525
L4Z0LO0FALO,24 A 47,ACTIVO,381809.355,BITCOIN,VIKING ARMOUR,B92375,6,0.4795
L9Z0FALO,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.7951
L94Z9890,00 A 06,ACTIVO,250225.34,#N/D,VIKING ARMOUR,B92375,N,0.7529
ZZFA8ZM84,60 Y MAS,ACTIVO,137192.514,GOLD,DRAGONS,90LD2,2,0.8034
Z09L88LO9,60 Y MAS,ACTIVO,250225.34,GOLD,VIKING ARMOUR,B92375,4,0.2721
LLFAZ8L0Z,48 A 60,ACTIVO,276110.72,0,VIKING ARMOUR,Y79G54,4,0.0212
Z09Z0L8V,60 Y MAS,ACTIVO,,0,SOIL,B92375,2,0.307
L400ZFA00,24 A 47,ACTIVO,189826.12,GOLD,SPURS,Y79G54,4,0.7776
LO0ZVLFA4L,60 Y MAS,ACTIVO,174726.315,0,NAVAL,90LD2,2,0.1911
LZZ804LOL,24 A 47,ACTIVO,250225.34,BITCOIN,VIKING ARMOUR,B92375,4,0.3046
LLO0FA00ZLO,24 A 47,ACTIVO,323567.25,GOLD,VIKING ARMOUR,Y79G54,4,0.5134
ZVZLZ89V,60 Y MAS,ACTIVO,128995.477,GOLD,DRAGONS,90LD2,2,0.104
L9V8890Z,00 A 06,ACTIVO,194140.35,BITCOIN,SOIL,Y79G54,N,0.0217
Z0Z4L8Z9,60 Y MAS,ACTIVO,150998.05,GOLD,DRAGONS,Y79G54,2,0.2519
ZZ80940Z,60 Y MAS,ACTIVO,228222.767,ETHER,DRAGONS,90LD2,4,0.5251
LLO08VLOVL,12 A 23,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,1,0.9344
LVFA000FAFA,12 A 23,ACTIVO,295524.755,0,VIKING ARMOUR,Y79G54,2,0.2419
LVFA0FAZ9FA,12 A 23,ACTIVO,254539.57,GOLD,SPURS,Y79G54,2,0.5454
ZZ4VLLO,60 Y MAS,ACTIVO,396909.16,GOLD,VIKING ARMOUR,Y79G54,4,0.588
890V0FAFA,60 Y MAS,ACTIVO,258853.8,BITCOIN,SPURS,Y79G54,4,0.308
L9V40LOLZ,00 A 06,ACTIVO,237282.65,BITCOIN,VIKING ARMOUR,Y79G54,N,0.2242
80FA4L80,60 Y MAS,ACTIVO,194140.35,BITCOIN,SOIL,Y79G54,2,0.1848
LO0LOLLOZZ0,60 Y MAS,activo,,#N/D,DRAGONS,90LD2,#N/D,0.2192
V00L0V80,60 Y MAS,ACTIVO,213554.385,BITCOIN,VIKING ARMOUR,JSF89A,4,0.5538
L48LO0LLO0,24 A 47,ACTIVO,241596.88,GOLD,VIKING ARMOUR,B92375,4,0.2573
ZZ0V0ZFA0,60 Y MAS,ACTIVO,97070.175,GOLD,DRAGONS,90LD2,2,0.3652
